K_s,psi,theta_d,K_ex,f_sat,S_max,tau_drain,t_lag_hr,uh_stretch,n,V_soil,alpha_soil,Q_threshold,gamma,lambda_sat,baseflow_Q,success,NSE_Q,NSE_C,KGE_Q,KGE_C,J,working_ensemble
2.152266524359962e-07,0.1583410389890864,0.2731504265059625,8.562090522338078e-07,0.12878216899668093,0.016334029527317724,21630.284995802605,0.8097526857827939,7.1735915694957395,0.06143163442858469,0.09600693875222538,0.916381570926937,0.4250269384759795,4.823829521705567,0.4447183113617299,0.03550950898598135,True,0.529696350520217,-27.05384316131878,0.44717306302476956,-1.7637243115241685,-40.05106839145795,False
7.806617829386553e-07,0.3286047522665147,0.1950002039349676,5.328356782232979e-06,0.15118962305227346,0.08470531866414374,12352.92038970404,1.9664149462833729,6.456295379720227,0.0596316992442184,0.14428749524316103,0.7090352526077063,0.42146708100788155,2.9606891689761037,0.4945596571186703,0.16130135987072836,True,0.35426892456340475,-17.940165060116055,0.25437762361594596,-0.9904038268604327,-26.555978665610674,False
1.0543003433231173e-07,0.167891723184174,0.1102522812308355,1.680827140031801e-05,0.10032731792810057,0.03550190531884414,14814.627273233364,0.918022683305589,4.048163899797624,0.055841120076322456,0.903444149283476,0.8248270147684353,0.7848334432484985,4.573293818385583,0.054210413945358187,0.09790071778514133,True,0.7775593256489153,-1.0265772988124402,0.7805948257071457,0.3447699672068075,-0.762306622569745,False
6.207436299416997e-07,0.33948748291780967,0.08667201671718207,1.2946197013079444e-06,0.27844637265755534,0.08132549911617333,8453.171683682547,0.7214829019465072,1.9926630076998049,0.04899227633886661,1.0567646680246838,0.7461432554186193,0.2416119540494711,2.7022700826456187,0.49662251049937484,0.2767720212566149,True,0.6356622013872051,-0.36597610500362543,0.6377708543663054,-0.06556566021625443,0.08669804388176694,False
1.4696362528572553e-07,0.24041412624182734,0.09981984928507345,9.07742527155186e-06,0.28151972442851264,0.06650637311053355,30634.384958670606,0.7945619525691293,5.484117212318582,0.06044796066289249,0.8285182610642199,0.7897362546658291,1.1358975390498796,4.4404453767466645,0.4432288348135501,0.06593671519979463,True,0.7733633074564858,-0.9467257189202678,0.6252528682548408,0.3464541526067504,-0.6467252709239157,True
1.0498639588701538e-07,0.19243085877063865,0.1212657907305961,6.144078347107343e-05,0.1382888859690348,0.05543737767888138,19698.61723277642,1.5057217790962412,2.2365580067714697,0.0635134352370018,0.13931974160079993,0.8872995918001942,0.6408997446493361,4.915638136545464,0.09904873942436086,0.04455974726102346,True,0.43495052703448245,-6.833784561954253,0.6325324266269584,-0.7139592086167148,-9.815726315896898,False
2.979570434767254e-07,0.10369879551617171,0.17803921260552752,1.6062525090728323e-06,0.13454194953728804,0.023544703040399274,9310.264538540001,1.8831666948155048,2.5028210919751617,0.04109077792191483,0.15328445532218357,0.9784413433154411,0.5939353793884913,4.56838127457,0.5711114352205132,0.2494374208173843,True,0.5741583407035669,-14.63221345897059,0.7437968033473858,-0.8416024409916352,-21.37416184775232,False
5.555086554128267e-07,0.1889520965009875,0.08839804159690776,5.6147931531764346e-05,0.1687369196025527,0.028006324173759273,8619.565514583548,1.1684726502301905,3.049867259201134,0.05236812161359673,0.08768738843222225,0.756755939310167,1.1235619050454824,3.535334869122634,0.8890583510746164,0.23615997846603456,True,0.8326592969790099,-11.22659518046895,0.8783570586837297,-0.9565900216616834,-16.007233473724416,False
3.5387567708430464e-07,0.15300275343196457,0.2489224516559947,4.648796239838628e-05,0.2406754122350006,0.028826930488129333,20068.49948376318,0.4163590753404232,2.0127001467884735,0.04634915386410534,0.2139545231869533,0.6801209999468202,1.1121118897310736,4.267492177897846,0.8657009851604323,0.17193370208310235,True,0.7264031108244018,-2.778975686009786,0.8241634624367715,-0.8500949968597367,-3.4420604181902767,False
1.2575315515185374e-07,0.3835155846856301,0.08422363481997718,8.2001866176847e-06,0.14638887327584021,0.052867961353110726,51446.548928646145,0.6185289129599878,5.301220535848401,0.06353477877003261,0.0716738858278264,0.6875241857248341,0.9349540896953529,3.3910625368252854,0.8066638727249333,0.19050631673447319,True,0.8592115764349214,-23.562899694744335,0.7782170879203307,-1.445330645148239,-34.48513796568158,True
1.320941936425337e-07,0.1525801670567546,0.13224366416704972,1.0259714155339928e-06,0.22206146464759552,0.019290173428501357,22400.969335819664,0.5814857496809208,4.392274386135984,0.03576328765907199,0.11633657240166916,0.7285539903228503,0.6486354658622707,4.7471535701010295,0.3846865735870831,0.18902713836862192,True,0.7876712030804672,-11.209897679492178,0.8501991935516164,-0.8480238504042441,-16.0271753161578,False
1.0618485952661711e-07,0.20655008844413897,0.127473355830235,1.0548358250081812e-06,0.2260218155264883,0.01888605875155978,14884.427055970045,0.6913541026241927,2.1352372303158873,0.045451938007753004,0.7751681383951898,0.7471150624891042,1.051084572885818,2.3561366702653066,0.5753857806881152,0.2144642200582877,True,0.37613389391424723,-0.7161696046437793,0.6950040331692533,0.2743551753382024,-0.6981205130514218,True
9.55610054025629e-07,0.28270803416520446,0.28483035432415293,3.3114426041202116e-07,0.12412831219430114,0.020066049196925194,35244.28263841946,1.9786229401306534,5.881273399943516,0.03566598519877948,0.08459215097523314,0.8862708123439953,0.16561247570623733,4.167396554207405,0.3311040166083875,0.22620725942991937,True,0.23469357087689846,-376.4804037814399,0.14292940429574108,-3.096391903162247,-564.485912101283,False
1.1732805534841421e-07,0.2060333476740543,0.08853032663580492,0.00021005654993895933,0.06326461580095687,0.08807397445035486,51990.1642035495,0.6338126338866206,5.849210141333868,0.042429076502463886,1.8711537977221606,0.8916895816647409,0.37400729419954165,3.838559453166536,0.11894494946486817,0.086061965327727,True,0.7017520750978152,-0.7515561612687611,0.7644345681436991,0.25451212922491795,-0.42558216680532657,False
5.831463163778684e-07,0.2691772166331162,0.14457491629932315,1.2636502275546309e-06,0.2452678998967326,0.036305214852822974,13012.06491530656,0.7926190509795844,4.5182815455188745,0.05807462783642005,0.2942697832980578,0.7020057279524267,1.1892060542595526,2.6885845546175906,0.12764803457667795,0.2465205009458528,True,0.8197517953731246,-2.4701337788406432,0.6285690898748771,-0.8846941623443634,-2.8854488728878405,False
2.7015538691683987e-07,0.16668338452732806,0.17678299665205682,1.0749884054481063e-06,0.2365326826870992,0.038415071049000334,15715.733331889092,0.588824861029861,6.2815002906555835,0.048033148367036045,1.2234532423729627,0.6589659068235166,0.4527076773709442,4.475418702260791,0.02216879719830659,0.1976920217036476,True,0.7669875299348274,0.21403238448860296,0.6850427716920968,0.641652971959309,1.0880361066677318,False
9.838639448759107e-07,0.08131379484443807,0.16207700658667534,3.363116127845289e-06,0.09064695068722248,0.03029646982111445,11599.6587493879,1.8242398121038388,6.289961357626371,0.0519313701770022,0.7156472415131219,0.9840090176048363,0.4161385521774641,3.988367212202996,0.8200676182211377,0.08202669039912225,True,0.44761628144450116,-4.335079488052182,0.30825702164667834,-0.972864172499853,-6.055002950633772,False
1.2154101695029925e-07,0.14795629784286363,0.1522120032519148,1.6599978157667493e-06,0.22576081545615428,0.01862976188776028,38187.028944106205,1.6203135835719578,5.962608872236444,0.046139214140455076,0.09963621698211637,0.7928723449647863,0.6853059544316358,3.3840212719187694,0.32799717889730884,0.2578070188364327,True,0.8139247642099774,-18.709322525495335,0.8560204718090031,-1.0563812624924265,-27.25005902403302,True
4.012026952868198e-07,0.3716037722356767,0.19750987281186397,1.8257949906795563e-06,0.2714351103269434,0.07976451609134065,52818.152465522246,1.8303968481039563,7.882161990398968,0.047637715066301066,0.3461051363737904,0.603364088835559,0.42248001907667565,4.290306714181076,0.47231032294486297,0.30637877290012017,True,0.46546259830280456,-0.35679760929189897,0.366377212826988,-0.06435341770546721,-0.06973381563504388,True
1.8467825686554184e-07,0.13540856719970615,0.2688446068322258,6.604761082916908e-05,0.1488639802555812,0.01554542702447194,56372.68838588746,0.8383862094501052,7.492068405929834,0.060553115719156836,0.17822492922496064,0.6176732245378836,0.9207293496406306,2.5882619968569323,0.6025164216502799,0.29660081896467727,True,0.6956697720301548,-3.8591716626594117,0.757084067472058,-0.6510687332644494,-5.0930877219589625,False
1.101686524245641e-07,0.09419640344182541,0.12681763796258555,5.792036922965474e-06,0.2956267507890755,0.01822352115118892,10493.271288808868,1.2142206264323585,5.472221262947668,0.045844641618359355,0.38557201018265325,0.8984676556432716,0.642049772717355,3.2991391952272897,0.6499432321839709,0.11421645134744383,True,0.7730500668807159,-3.2527687122356097,0.7832816084116543,-0.8494476946434353,-4.1061030014726985,False
2.309030003621455e-07,0.15793767558302244,0.12347046351105237,1.093656973111897e-06,0.1578338209505506,0.024223891503082264,13299.363717777067,1.0302522207561329,2.1896248920388874,0.06215462946038583,0.26088949360235164,0.8565475203715449,0.6550274324120099,4.558586169827375,0.3893955409049884,0.06103277977238474,True,0.3772316636841948,-4.138870253887533,0.531607162108404,-0.5842498045645916,-5.831073717147105,False
4.334297135600734e-07,0.3624707387002729,0.25829228033325186,0.00026568543427975906,0.23843149556579418,0.03368771466756238,38535.8545516651,1.5756963054006685,5.454995948837257,0.052773643202229326,0.23516913843020845,0.9818373113215887,0.4607564571035818,4.943411318337894,0.8032703733016672,0.09062637828301397,True,0.6692993869322708,-9.174699453020843,0.7348872990760975,-0.8023459761276,-13.092749792598994,True
1.1160340280150089e-07,0.12645877136162775,0.24140522288802863,4.4943166656353094e-07,0.1650678719725505,0.08696393885159696,23008.83071586518,0.7290441965725731,6.192287044416498,0.04256461893942949,0.4534876199785792,0.5654488065707421,0.17117802717685598,4.832197136271384,0.2534793082487285,0.2812365286006211,True,0.7717977954657806,-3.9692069484153665,0.8021048331087489,-0.23078806338378222,-5.1820126271572695,False
1.577982173422099e-07,0.2897523310279932,0.26450963097120045,0.0001921917697716049,0.26804856994972864,0.08921200316446766,9152.549587711881,1.8329965113549092,7.000705953397978,0.04941826830443155,0.40039357894057703,0.5877533582685792,0.27330011592314457,4.096011090337053,0.7978518436781303,0.08674749901532605,True,0.6067051359018114,-0.7753912348187517,0.72930079066725,0.2972876422588604,-0.5563817163263161,False
7.554749092467367e-07,0.31823867083714935,0.11172811331888527,5.7637977853947904e-05,0.05150361001991335,0.015757300197386782,12335.822323815524,1.8229078310680236,6.795856735928963,0.05322734942109078,0.7440400361295224,0.625994313938272,0.8405940871853097,4.139398621250942,0.417268877433457,0.13923238943749366,True,0.6008672084854559,0.1599449958628114,0.689089671635885,0.7751473969245306,0.8407847022796731,False
1.9759903608070288e-07,0.37487486246415136,0.26926985343945375,0.00022747148063888612,0.12130302097818951,0.01579868756971584,26646.783979905733,1.9610230621919391,6.505578565862161,0.05197425078869131,1.8998375774484375,0.5718521846299265,0.9755605731712818,2.255619853060925,0.8391139789731488,0.23307885693559616,True,0.6543438760227442,-1.2786118811221132,0.8097632635896298,0.24047342445696973,-1.2635739456604256,False
2.3309793670083537e-07,0.12417284810727726,0.1693292956358884,1.4416458825577214e-07,0.1434896196854285,0.03226695298635489,42337.38174645354,0.7357303011173583,3.221097185904765,0.06364691239994959,0.537045821542027,0.607617194066395,0.929416029679876,4.732259161953988,0.7739066564442527,0.17588637703450008,True,0.6762348329061423,0.12914182900538962,0.7072276829090465,0.6682724913024438,0.8699475764142267,False
1.786606121524742e-07,0.11788569009054041,0.16535659281547005,1.6908411393334928e-07,0.17927206191852368,0.02743661781599037,14481.686546987088,0.9362111978233209,7.397035375986133,0.05064937800726496,0.6199215995972108,0.5045437647788839,1.1954515572771207,3.9737078721581436,0.9785671555782629,0.24983520970269904,True,0.7185657264930227,-0.18617656029741214,0.7629388134539763,0.5505679961135179,0.43930088604690454,True
1.4621552504667688e-07,0.22949124029836848,0.13402181329862028,2.1032139483562743e-07,0.14218806566262288,0.049064631579440555,8735.31041322395,0.8023217899091121,7.7634325207754715,0.059475634266239676,0.11360601312668829,0.927992786127253,1.0354768397926037,3.4432466249653375,0.7283269617067596,0.2852033983010729,True,0.6939939800551813,-14.790726456897975,0.7703695775350907,-1.1223769179363585,-21.49209570529178,False
1.322339947451249e-07,0.09039242545139912,0.14011295877317254,9.483273063814507e-06,0.18898288098931754,0.02321145254154436,12843.502554812925,1.128480405142522,1.344435202464977,0.05326534154465318,0.07563413305159361,0.5321056850231503,1.0311284071420013,2.454422084242828,0.3786265669230522,0.28047828343090564,True,0.17048893096416495,-10.965096831649436,0.5776448714194629,-0.8592142781638172,-16.27715631650999,False
2.3797788968397983e-07,0.1304013895100097,0.22085597490897207,4.600361569910895e-07,0.27906658818155977,0.07177581039103897,26128.098895201325,1.8907985469170159,4.132395235920361,0.05351662650690753,0.49462028476543446,0.9149409925405848,0.776414969031866,2.385767537290622,0.6766525716951778,0.32376360466456333,True,0.8250223449789794,-3.8447391990095774,0.7388042468702432,-0.9533025350045079,-4.942086453535387,False
2.865950207015202e-07,0.20552558908627794,0.23469312486099486,1.2636997360974113e-05,0.1857113756606903,0.09664832459025803,16491.415786694568,1.8727490634937336,7.327462360523153,0.03578465072979369,1.02296352292067,0.8142155338957491,0.5046948221201477,3.266898650523672,0.25422670617254367,0.2975558147848356,True,0.6589441986486277,0.17331649582191233,0.5973583241867426,0.3112827082408043,0.9189189423814963,False
8.48830030492707e-07,0.1685890540363738,0.2067569453107055,9.599057336268804e-05,0.07105078098699144,0.07754079048892647,18290.784554384576,1.952454362412432,2.548521383220355,0.039267055692275725,0.058163727582987663,0.6531217268101502,1.0480199079225572,4.137117376827052,0.0440880741146406,0.10102544134679486,True,0.7650494530263576,-15.993990509490146,0.7846441356645798,-1.3598532362760456,-23.225936311208862,False
8.934362740730677e-07,0.13839873000700098,0.09738881308653907,1.6729200175268863e-05,0.23601643118754784,0.018139854727667954,33410.78018360224,0.6700309165010043,2.3207644765817736,0.04533404296409575,1.2691679918095315,0.7364156946282927,0.9469098567180545,3.7618370062381747,0.3682923365750949,0.3212255907139646,True,0.6892860938927068,0.26164310268005675,0.6535307773927763,0.6151238480692679,1.081750747912792,False
1.1051953270340019e-07,0.14533970124884818,0.10646733411988943,4.533383931859665e-06,0.09901833078251493,0.03457650265812507,30683.477457795085,0.5846710893134037,7.513317650203692,0.042680711996997675,0.06679049717534169,0.5113266039449149,0.5955090395448397,4.175865397982856,0.986101006722627,0.15917205956406327,True,0.7240657040130514,-25.459913612148704,0.7560967735356638,-1.4959242190926334,-37.46580471421,False
2.5211278307014707e-07,0.27264567338592743,0.18339834347807796,2.9082551061959394e-07,0.08852314054897448,0.06081816388089518,36543.88040845936,1.8125190895699892,6.906530260649223,0.04743801080528659,0.37460450498999065,0.6683874326344295,0.532912031914297,3.9811235752106637,0.4272759528463206,0.29909862311068436,True,0.7465764248488084,-1.4856963037444153,0.6686212527782733,0.01822833368708965,-1.4819680307678147,False
1.1584444448798943e-07,0.09545045710735323,0.19644885261786385,2.0266209611773076e-06,0.22101404891101745,0.016258038654108714,10800.515952702883,1.15318332164171,6.406941335157039,0.05138924310225193,0.5725341398943948,0.6709396408149646,0.6605149605048926,4.088342400409628,0.6515472747093004,0.09521575397574328,True,0.7052840272453647,-0.3875331678297407,0.7074784220610992,0.5571162299692871,0.12398427550075364,False
1.2376544245374037e-07,0.2574236230974498,0.2494924861747831,3.027146080827884e-05,0.16606547889654744,0.08546501442433223,23950.270491288607,1.9933296611903946,6.693357402417354,0.03557036832960467,0.41242647271016825,0.9213405471813182,0.5801894792380349,2.35801458847944,0.7315301288953276,0.10905817489646374,True,0.7713933372670209,-3.719076119460901,0.7303321682342357,-1.017708130322788,-4.80722084192433,False
6.192346042871506e-07,0.1378870767551216,0.18360507080156097,3.161172426031814e-07,0.10649025198441571,0.020048629632305928,43886.198526785454,1.8764088015241644,5.323880202785019,0.05391494055849203,0.19331274406096496,0.7828204303774418,1.1793354453277716,4.817786771794015,0.3798000185220542,0.2693633013766874,True,0.7534751562598577,-8.39651440771668,0.5680261887697263,-0.8536747723037561,-11.841296455315161,False
1.6934986028165514e-07,0.17945422720546642,0.12710687773753643,2.487673495989824e-06,0.11457516147703098,0.023009858248551663,8380.015192107516,0.9460182001886034,7.814918520408179,0.04468183882576351,0.4586954598124492,0.7265979026369946,0.32859737967403296,2.7631376884321175,0.26039450374743905,0.07051110147452613,True,0.6165866758763341,-0.7912455275692312,0.5942555913007257,0.23995755444778477,-0.5702816154775128,False
1.967805697633701e-07,0.33687294024746145,0.29818644450903214,8.337397344429898e-06,0.29725169557730774,0.02184566241373055,55945.46850690371,1.4279006264256222,6.451105361458232,0.06458781670296226,0.40584337370236917,0.9031508757827995,0.6236048942694246,3.3666927924029344,0.5582427048995513,0.096185399414002,True,0.6917375947394457,-4.538236195557485,0.5792344855363443,-1.0049251217274846,-6.115616698596782,False
7.733312560284498e-07,0.17654570402959305,0.10433587799258813,2.5718400871743083e-07,0.21924262022262886,0.0467519010024431,41392.46711848511,1.8391185293405141,2.589577474113236,0.060122588052179224,0.8281060576937948,0.6956080426008964,0.85993402678398,2.7499977661880695,0.6228356355801664,0.05781882755767115,True,0.34745501168022064,-0.24086529927981126,0.24891562429331537,0.526827585396166,-0.013842937239496256,True
1.0051448640759175e-07,0.15219730488947827,0.29828724698914,2.5383695898648716e-07,0.2893441640012608,0.04539251285041181,49514.808153998274,0.7195529875792569,6.69572977763753,0.040903324862695246,0.6460917503376945,0.7747581125506138,0.3459266151539422,2.881987823196927,0.7947185093378125,0.055518206407169174,True,0.6140623792517224,-0.5040731068374773,0.5048971869287033,0.28653461811919734,-0.1420472810044936,False
2.5879579586657406e-07,0.12207621436808161,0.18478274447543658,1.7168547319584056e-05,0.10859253291180973,0.044023133038802065,48703.5080680094,1.4882618625749302,6.889246930554481,0.04297830196560431,0.11423816639797958,0.9795300196718221,0.36389563018520066,4.883613140192276,0.904671231280414,0.32867022852641425,True,0.7445388287930919,-47.54969940934133,0.650223619409375,-1.1810720213457637,-70.5800102852189,False
7.63196460132045e-07,0.14160856875986874,0.25143673092701574,1.7701212488549707e-06,0.28986667562192503,0.02162183912590532,16759.47507421934,0.555170109545032,5.794498043677758,0.0621066462660629,0.7403785051303448,0.5723041644091722,0.7086552081663744,3.6157865012255535,0.09510894674560308,0.3435069374087014,True,0.6708411821063223,0.6482286158402846,0.5091450436724283,0.793804348269816,1.6431841058667491,False
1.2388286463194792e-07,0.26959290453660284,0.08004651427587314,0.0004983685238188971,0.2704225012662381,0.026815139193912502,45221.971559281694,1.5427185533117433,3.5822440878569903,0.06208654695666624,0.15628752722174266,0.5110860609485637,0.5614042093423202,3.0066639616265984,0.20790513386129067,0.2837561971587944,True,0.7052523826536117,-3.8924626224046195,0.7801268727722477,-0.45724460535937483,-5.133441550953318,True
3.223844521699794e-07,0.08688893518772603,0.2642857123749313,0.00013919864151139621,0.2875118314543002,0.0695563471739253,11545.758338161211,1.564026693794589,6.915666076780738,0.046266711474997266,0.07003076396801007,0.5903991699063492,0.19629760160810045,3.3342938622641984,0.805075926607027,0.13830601808983395,True,0.6790192671213124,-29.528263276059217,0.8020267383784959,-1.1388179901144393,-43.61337564696751,False
2.7947530059187413e-07,0.18073167782211103,0.09348713053221343,3.6590212424050967e-06,0.09227807126165405,0.056469298521511065,8295.507303048504,1.0686956834043206,1.4089063493956835,0.06447334424220513,0.1908231693766501,0.8266765877144108,0.9340852392301644,3.3828293085805936,0.6843037752212986,0.19799591370244063,True,0.2549949256945848,-4.586101266067553,0.5970693332758248,-0.5866016982103273,-6.624156973406745,False
1.3565431286403404e-07,0.09554550320169489,0.27604075698618635,0.00023101125725099922,0.22671424851199307,0.06900640450426444,27358.015079892917,0.45784557294539974,4.892620140893763,0.05937821448578448,0.06511994373700888,0.9567422005623112,0.7964294332206512,4.673865171126296,0.653741325787937,0.15273451921480363,True,0.7874260321614988,-20.170700819428124,0.8618832115196977,-1.475010493876252,-29.46862519698069,False
6.488960644269091e-07,0.08046309753114413,0.1366426706843616,8.547874957773819e-07,0.14551073773067957,0.027843001567856535,51873.000052293566,1.6043136197611738,3.6807928474790055,0.037961300401058974,0.1422502648047816,0.613628324075213,0.6130310929169632,4.611855855423043,0.6316205273484868,0.20457114223757458,True,0.7597676932464452,-12.172461144157948,0.6121918263987358,-0.9255955540740335,-17.498924022990476,False
9.20365013334347e-07,0.3040269999298753,0.12476645738870187,0.0004632903578681028,0.20729381931466762,0.048465665320363005,51005.90804287979,1.7040641195553272,7.737317774751575,0.04952238848422632,0.5310048141489152,0.9544105005226611,0.21737370591642746,3.876709513365618,0.08616969389845562,0.17799718029377332,True,0.6334967196254923,-5.271463940918942,0.7403806623449674,-0.7293254607284532,-7.27369919175292,True
2.967401871759685e-07,0.12538290845758143,0.16028265525336807,1.7963416969744455e-05,0.19637626312161738,0.039024847983570345,47944.32524647065,0.8887295977954682,7.05253585942272,0.04863488797467874,0.0707699891284766,0.9367818494276403,0.5653258655414612,3.1143426963473084,0.7924102800037269,0.1965323946013174,True,0.745396434040678,-41.532028938221764,0.6927974950478544,-1.9815367987362533,-61.552646973291964,False
1.2014564334194262e-07,0.10384336999824348,0.1278321754425726,1.5831288482568593e-06,0.11407763104719534,0.04219833932342948,15180.39239890514,1.9987412003986358,3.67218378493425,0.06241100914954102,0.06318477376014572,0.9789680638145561,0.32190821543860204,3.352705592316627,0.979434896911358,0.3334000002694367,True,0.6506661536267371,-95.58460372747534,0.7438081075873506,-1.2617656349843722,-142.7262394375863,False
1.2248867284898137e-07,0.1066991815307883,0.13587109704559786,1.6220158467646646e-05,0.10156522128566381,0.03215468715714897,44218.34446346398,1.75981374523957,4.575434647721535,0.05646080139851269,0.2528819466833929,0.8370146092529989,0.7951870927983958,2.852401645392225,0.6914652196257607,0.05942367123909964,True,0.7805645584457477,-4.382957686409634,0.7118426211793082,-0.9305321810919633,-5.793871971168704,False
9.792990658908163e-07,0.15709950631911004,0.2707783220641569,1.2475134426401829e-05,0.24623526466090856,0.03773548512537872,58276.10329138932,0.7894501371623479,7.572191409686451,0.03635095467805337,0.7302036691325821,0.5829521314481128,0.6561088708943598,3.0939600221675385,0.48998833460530206,0.2642469900048714,True,0.23621283977765173,0.4615568259991314,0.25928226443624425,0.8278774733631483,0.9285480787763488,False
1.8095457498695838e-07,0.19202338973334682,0.2923396166271722,0.00048685892796744643,0.07189761075382015,0.0846386895586974,12179.04370682164,1.1256182323767137,7.24258037672302,0.06416915433032833,0.1312208697144136,0.9706631411186474,1.083465887039554,3.774644770147697,0.658431624176986,0.23977517141007743,True,0.6055928572136239,-8.683869179678704,0.7828112248242691,-0.8400532223104427,-12.420210912304432,True
5.826745612083577e-07,0.10469537593595538,0.1991567523090465,2.255970222160433e-06,0.2102304498504468,0.08366627517862717,40751.788632047246,1.4683257085444699,7.710794019717237,0.05790198616013249,0.13419566854925424,0.769179031854899,0.4451156332422047,3.748055715840885,0.37457982828222164,0.27553440800604845,True,0.5584766367517555,-27.02535427104923,0.4567362135631904,-1.0693985242134363,-39.979554769822094,False
2.034215519333918e-07,0.0966017483028654,0.1612083081655366,1.5286723061956578e-06,0.09484358876274657,0.04922663640521626,10788.687013799949,1.6839343070936454,6.493755315029302,0.05942875497368812,1.5334925798027406,0.8069215471203954,0.4882049853068756,3.844139068448982,0.6085201872621963,0.26351401792579054,True,0.7698264644272427,-0.07591881714889048,0.8016672243531732,0.40500969706814516,0.655948238703907,False
3.105638235426387e-07,0.15971288354821703,0.10798476377489072,2.2003546483825568e-05,0.11398997801936538,0.0362039572288892,8659.429722077402,1.1537357479771335,7.769785769796304,0.04983464965418827,1.517514822610555,0.7864451427029021,0.8121640254222342,2.9162708800901025,0.03670751442921592,0.31118916290934173,True,0.6797978081767992,0.14908871029775894,0.6835416392298459,0.5612288673485926,0.9034308736234377,False
3.1302680995699716e-07,0.30093336623673994,0.24627732627342624,8.070523245830526e-06,0.1624329988810885,0.09725529782644869,42763.81006205485,1.4146930474269572,2.269491782516438,0.04533637264904002,0.7364056066136263,0.93857486439012,0.8071581622038879,4.233274760858851,0.06924863551225971,0.09113144247012012,True,0.6111526069607837,-2.3532935304252756,0.5112289893410522,-0.8230421902050793,-2.9187876886771296,False
1.8501431362248503e-07,0.28194017479802547,0.20851430164519247,2.7277969929983003e-07,0.0753176369305723,0.016425984194157854,17403.66908258657,0.7906258127430469,2.7955825918038064,0.0369760856770907,0.1685339677807286,0.6283702933334244,0.32154613509951124,4.564802158395968,0.10739747398238095,0.06202023285352923,True,0.36938497657809155,-5.995834647280123,0.46319138695072204,-0.43638409441518555,-8.624366994342093,False
6.412150276462634e-07,0.1014084081150753,0.19589989595474555,7.738831180197966e-06,0.08111917486275509,0.027672033963138925,50573.412506981345,0.7418301666417313,6.433189688719032,0.06319887343353281,0.1448337043033944,0.6353302103175884,0.5511119074467569,4.694743896675135,0.6922969560076916,0.29434211256591825,True,0.6702090200391655,-14.93234530631417,0.5357924954081069,-0.9481341364036862,-21.72830893943209,True
1.1413357400013027e-07,0.08391274428034419,0.18392378086144512,2.635710472702574e-07,0.08842445953823291,0.031547819281853524,53494.9632484366,1.4925713598453538,1.1776227653556393,0.05163897126827871,0.07258667780777438,0.7806268524866151,0.9668181207189601,4.750323483547552,0.4079812193239273,0.27605258789046494,True,-0.14836441777233533,-22.236679870974395,0.47241498356905764,-1.142036057987522,-33.503384224233926,False
9.191916375457657e-07,0.0805893848411954,0.26889879906213826,1.3491432112963875e-07,0.18163169251199485,0.018964781085141786,35534.87617214326,1.385611458185601,1.5426480546046344,0.05854791797226544,1.1465570790079418,0.8751910348462504,0.39870206463414193,4.314904982725327,0.8532829768604322,0.1884709587523576,True,0.27167447596643257,-1.4274633833084258,0.36781485675033043,0.05714018922491737,-1.869520598996206,False
1.0471695382572868e-07,0.30433906541515215,0.15498926890672315,9.59577084380796e-07,0.15208850173159677,0.028447899575992794,9353.11837646074,1.0540575548029052,3.8482332503544385,0.06192421972927844,1.9285968008778378,0.5807260259327218,0.9676799458272626,4.986237362156687,0.7578021946222517,0.23599849490748637,True,0.746047188203835,-0.7685345037622191,0.8559261063492334,0.3364767145264631,-0.40675456743949356,False
1.0028140531481403e-07,0.2329781042167955,0.21312323972549713,1.2063045464396487e-07,0.2328491932118698,0.049779895222904685,33826.794476448675,0.9469016812132971,5.69107455870965,0.04570078111258237,1.8549176691952618,0.6205548575975869,0.7852978176218371,4.214179158949716,0.7612339720266466,0.05174077561836611,True,0.6462299165671137,0.29627412444006174,0.5354710534273612,0.6500327431888022,1.0906411032272063,False
3.2724307898022417e-07,0.11806381278648892,0.2609434426233976,3.4599684270007804e-06,0.2016081426101783,0.04652656342312222,10421.74497183183,1.4791306919477494,2.7330787557393954,0.045865356247217236,0.12272204994246871,0.69651833810853,0.8805025497734299,2.8331439685701474,0.5862304886368233,0.2522361814613127,True,0.7426872747832044,-8.695688010897035,0.7523729006802274,-0.8161136782146046,-12.300844741562347,False
6.760133365437501e-07,0.39923160998386753,0.15572915106566923,1.069512325090548e-06,0.27527226294051077,0.02396228415562423,35558.46835251684,0.657720188951658,5.80531221505142,0.04228228378877723,0.12896953445575973,0.5377581260964632,0.3106022482507237,2.413464016938406,0.9889482546102816,0.11473530917134145,True,0.47950805563418464,-23.214517305613743,0.3224021687649675,-0.9960218350264394,-34.34226790278643,False
1.0306559239280574e-07,0.11574016163613483,0.13374450305331723,1.9915365805049685e-05,0.15434915665215881,0.027818164684560685,15357.530180021939,0.400674975106139,7.440829691407214,0.03901684604437123,0.09550979153542659,0.7661141487515895,0.7881897065290778,4.728089001715112,0.575938614780422,0.20935786141360205,True,0.7544550531893214,-12.947501291492006,0.8215667283102365,-1.0499698889339748,-18.66679688404869,False
